"","ID","List","Item","Rating","Order","Parenthesis","Modal_Label"
"994","80419","2","F2","0",NA,NA,"NA"
"995","80419","2","F3","28",NA,NA,"NA"
"996","80419","2","F4","100",NA,NA,"NA"
"997","80419","2","F5","0",NA,NA,"NA"
"998","80419","2","F6","0",NA,NA,"NA"
"999","80419","2","F7","100",NA,NA,"NA"
"1000","80419","2","F8","95",NA,NA,"NA"
"1001","80419","2","F9","95",NA,NA,"NA"
"1002","80419","2","F10","0",NA,NA,"NA"
"1003","80419","2","F11","19",NA,NA,"NA"
"1004","80419","2","F12","100",NA,NA,"NA"
"1005","80419","2","F13","100",NA,NA,"NA"
"1006","80419","2","F14","100",NA,NA,"NA"
"1007","80419","2","F15","0",NA,NA,"NA"
"1008","80419","2","F16","3",NA,NA,"NA"
"1009","80419","2","F17","3",NA,NA,"NA"
"1010","80419","2","F18","100",NA,NA,"NA"
"1011","80419","2","F19","100",NA,NA,"NA"
"1012","80419","2","F20","100",NA,NA,"NA"
"1013","80419","2","F21","0",NA,NA,"NA"
"1014","80419","2","F22","100",NA,NA,"NA"
"1015","80419","2","F23","0",NA,NA,"NA"
"1016","80419","2","F24","0",NA,NA,"NA"
"1017","80419","2","F25","0",NA,NA,"NA"
"1018","80419","2","F26","100",NA,NA,"NA"
"1019","80419","2","F27","52",NA,NA,"NA"
"1020","80419","2","F28","97",NA,NA,"NA"
"1021","80419","2","F29","100",NA,NA,"NA"
"1022","80419","2","F30","100",NA,NA,"NA"
"1023","80419","2","F31","97",NA,NA,"NA"
"1024","80419","2","F32","98",NA,NA,"NA"
"1025","93084","2","1_lowhigh_no_1","90","Low-High","No","must_probably"
"1026","93084","2","2_highlow_no_1","75","High-Low","No","must_probably"
"1027","93084","2","3_lowonly_yes_1","64","Low","Yes","must_probably"
"1028","93084","2","4_highonly_yes_1","85","High","Yes","must_probably"
"1029","93084","2","5_lowhigh_yes_1","80","Low-High","Yes","would_possibly"
"1030","93084","2","6_highlow_yes_1","50","High-Low","Yes","would_possibly"
"1031","93084","2","7_lowonly_no_1","75","Low","No","would_possibly"
"1032","93084","2","8_highonly_no_1","85","High","No","would_possibly"
"1033","93084","2","9_lowhigh_no_1","55","Low-High","No","might_probably"
"1034","93084","2","10_highlow_no_1","60","High-Low","No","might_probably"
"1035","93084","2","11_lowonly_yes_1","65","Low","Yes","might_probably"
"1036","93084","2","12_highonly_yes_1","50","High","Yes","might_probably"
"1037","93084","2","13_lowhigh_yes_1","68","Low-High","Yes","may_certainly"
"1038","93084","2","14_highlow_yes_1","70","High-Low","Yes","may_certainly"
"1039","93084","2","15_lowonly_no_1","70","Low","No","may_certainly"
"1040","93084","2","16_highonly_no_1","95","High","No","may_certainly"
"1041","93084","2","17_lowhigh_no_1","71","Low-High","No","may_definitely"
"1042","93084","2","18_highlow_no_1","70","High-Low","No","may_definitely"
"1043","93084","2","19_lowonly_yes_1","70","Low","Yes","may_definitely"
"1044","93084","2","20_highonly_yes_1","85","High","Yes","may_definitely"
"1045","93084","2","21_lowhigh_yes_1","80","Low-High","Yes","might_definitely"
"1046","93084","2","22_highlow_yes_1","75","High-Low","Yes","might_definitely"
"1047","93084","2","23_lowonly_no_1","75","Low","No","might_definitely"
"1048","93084","2","24_highonly_no_1","90","High","No","might_definitely"
"1049","93084","2","25_lowhigh_no_1","75","Low-High","No","might_certainly"
"1050","93084","2","26_highlow_no_1","70","High-Low","No","might_certainly"
"1051","93084","2","27_lowonly_yes_1","65","Low","Yes","might_certainly"
"1052","93084","2","28_highonly_yes_1","96","High","Yes","might_certainly"
"1053","93084","2","29_lowhigh_yes_1","90","Low-High","Yes","must_possibly"
"1054","93084","2","30_highlow_yes_1","80","High-Low","Yes","must_possibly"
"1055","93084","2","31_lowonly_no_1","70","Low","No","must_possibly"
"1056","93084","2","32_highonly_no_1","84","High","No","must_possibly"
"1057","93084","2","F1","92",NA,NA,"NA"
"1058","93084","2","F2","0",NA,NA,"NA"
"1059","93084","2","F3","20",NA,NA,"NA"
"1060","93084","2","F4","75",NA,NA,"NA"
"1061","93084","2","F5","20",NA,NA,"NA"
"1062","93084","2","F6","10",NA,NA,"NA"
"1063","93084","2","F7","92",NA,NA,"NA"
"1064","93084","2","F8","90",NA,NA,"NA"
"1065","93084","2","F9","90",NA,NA,"NA"
"1066","93084","2","F10","0",NA,NA,"NA"
"1067","93084","2","F11","35",NA,NA,"NA"
"1068","93084","2","F12","100",NA,NA,"NA"
"1069","93084","2","F13","85",NA,NA,"NA"
"1070","93084","2","F14","51",NA,NA,"NA"
"1071","93084","2","F15","5",NA,NA,"NA"
"1072","93084","2","F16","10",NA,NA,"NA"
"1073","93084","2","F17","10",NA,NA,"NA"
"1074","93084","2","F18","95",NA,NA,"NA"
"1075","93084","2","F19","75",NA,NA,"NA"
"1076","93084","2","F20","100",NA,NA,"NA"
"1077","93084","2","F21","20",NA,NA,"NA"
"1078","93084","2","F22","100",NA,NA,"NA"
"1079","93084","2","F23","0",NA,NA,"NA"
"1080","93084","2","F24","14",NA,NA,"NA"
"1081","93084","2","F25","5",NA,NA,"NA"
"1082","93084","2","F26","100",NA,NA,"NA"
"1083","93084","2","F27","35",NA,NA,"NA"
"1084","93084","2","F28","100",NA,NA,"NA"
"1085","93084","2","F29","100",NA,NA,"NA"
"1086","93084","2","F30","95",NA,NA,"NA"
"1087","93084","2","F31","95",NA,NA,"NA"
"1088","93084","2","F32","95",NA,NA,"NA"
"1089","89276","2","1_lowhigh_no_1","86","Low-High","No","must_probably"
"1090","89276","2","2_highlow_no_1","50","High-Low","No","must_probably"
"1091","89276","2","3_lowonly_yes_1","75","Low","Yes","must_probably"
"1092","89276","2","4_highonly_yes_1","98","High","Yes","must_probably"
"1093","89276","2","5_lowhigh_yes_1","91","Low-High","Yes","would_possibly"
"1094","89276","2","6_highlow_yes_1","86","High-Low","Yes","would_possibly"
"1095","89276","2","7_lowonly_no_1","51","Low","No","would_possibly"
"1096","89276","2","8_highonly_no_1","85","High","No","would_possibly"
"1097","89276","2","9_lowhigh_no_1","92","Low-High","No","might_probably"
"1098","89276","2","10_highlow_no_1","71","High-Low","No","might_probably"
"1099","89276","2","11_lowonly_yes_1","51","Low","Yes","might_probably"
"1100","89276","2","12_highonly_yes_1","99","High","Yes","might_probably"
"1101","89276","2","13_lowhigh_yes_1","92","Low-High","Yes","may_certainly"
"1102","89276","2","14_highlow_yes_1","50","High-Low","Yes","may_certainly"
"1103","89276","2","15_lowonly_no_1","49","Low","No","may_certainly"
"1104","89276","2","16_highonly_no_1","100","High","No","may_certainly"
"1105","89276","2","17_lowhigh_no_1","84","Low-High","No","may_definitely"
"1106","89276","2","18_highlow_no_1","90","High-Low","No","may_definitely"
"1107","89276","2","19_lowonly_yes_1","50","Low","Yes","may_definitely"
"1108","89276","2","20_highonly_yes_1","97","High","Yes","may_definitely"
"1109","89276","2","21_lowhigh_yes_1","50","Low-High","Yes","might_definitely"
"1110","89276","2","22_highlow_yes_1","95","High-Low","Yes","might_definitely"
"1111","89276","2","23_lowonly_no_1","51","Low","No","might_definitely"
"1112","89276","2","24_highonly_no_1","93","High","No","might_definitely"
"1113","89276","2","25_lowhigh_no_1","52","Low-High","No","might_certainly"
"1114","89276","2","26_highlow_no_1","95","High-Low","No","might_certainly"
"1115","89276","2","27_lowonly_yes_1","96","Low","Yes","might_certainly"
"1116","89276","2","28_highonly_yes_1","98","High","Yes","might_certainly"
"1117","89276","2","29_lowhigh_yes_1","96","Low-High","Yes","must_possibly"
"1118","89276","2","30_highlow_yes_1","95","High-Low","Yes","must_possibly"
"1119","89276","2","31_lowonly_no_1","93","Low","No","must_possibly"
"1120","89276","2","32_highonly_no_1","92","High","No","must_possibly"
"1121","89276","2","F1","99",NA,NA,"NA"
"1122","89276","2","F2","2",NA,NA,"NA"
"1123","89276","2","F3","18",NA,NA,"NA"
"1124","89276","2","F4","99",NA,NA,"NA"
"1125","89276","2","F5","8",NA,NA,"NA"
"1126","89276","2","F6","1",NA,NA,"NA"
"1127","89276","2","F7","94",NA,NA,"NA"
"1128","89276","2","F8","100",NA,NA,"NA"
"1129","89276","2","F9","99",NA,NA,"NA"
"1130","89276","2","F10","1",NA,NA,"NA"
"1131","89276","2","F11","4",NA,NA,"NA"
"1132","89276","2","F12","91",NA,NA,"NA"
"1133","89276","2","F13","82",NA,NA,"NA"
"1134","89276","2","F14","95",NA,NA,"NA"
"1135","89276","2","F15","4",NA,NA,"NA"
"1136","89276","2","F16","19",NA,NA,"NA"
"1137","89276","2","F17","7",NA,NA,"NA"
"1138","89276","2","F18","98",NA,NA,"NA"
"1139","89276","2","F19","98",NA,NA,"NA"
"1140","89276","2","F20","98",NA,NA,"NA"
"1141","89276","2","F21","4",NA,NA,"NA"
"1142","89276","2","F22","98",NA,NA,"NA"
"1143","89276","2","F23","2",NA,NA,"NA"
"1144","89276","2","F24","8",NA,NA,"NA"
"1145","89276","2","F25","2",NA,NA,"NA"
"1146","89276","2","F26","100",NA,NA,"NA"
"1147","89276","2","F27","50",NA,NA,"NA"
"1148","89276","2","F28","96",NA,NA,"NA"
"1149","89276","2","F29","99",NA,NA,"NA"
"1150","89276","2","F30","92",NA,NA,"NA"
"1151","89276","2","F31","97",NA,NA,"NA"
"1152","89276","2","F32","99",NA,NA,"NA"
"1153","90179","2","1_lowhigh_no_1","86","Low-High","No","must_probably"
"1154","90179","2","2_highlow_no_1","72","High-Low","No","must_probably"
"1155","90179","2","3_lowonly_yes_1","74","Low","Yes","must_probably"
"1156","90179","2","4_highonly_yes_1","93","High","Yes","must_probably"
"1157","90179","2","5_lowhigh_yes_1","69","Low-High","Yes","would_possibly"
"1158","90179","2","6_highlow_yes_1","81","High-Low","Yes","would_possibly"
"1159","90179","2","7_lowonly_no_1","81","Low","No","would_possibly"
"1160","90179","2","8_highonly_no_1","77","High","No","would_possibly"
"1161","90179","2","9_lowhigh_no_1","68","Low-High","No","might_probably"
"1162","90179","2","10_highlow_no_1","63","High-Low","No","might_probably"
"1163","90179","2","11_lowonly_yes_1","61","Low","Yes","might_probably"
"1164","90179","2","12_highonly_yes_1","70","High","Yes","might_probably"
"1165","90179","2","13_lowhigh_yes_1","91","Low-High","Yes","may_certainly"
"1166","90179","2","14_highlow_yes_1","75","High-Low","Yes","may_certainly"
"1167","90179","2","15_lowonly_no_1","79","Low","No","may_certainly"
"1168","90179","2","16_highonly_no_1","96","High","No","may_certainly"
"1169","90179","2","17_lowhigh_no_1","96","Low-High","No","may_definitely"
"1170","90179","2","18_highlow_no_1","81","High-Low","No","may_definitely"
"1171","90179","2","19_lowonly_yes_1","66","Low","Yes","may_definitely"
"1172","90179","2","20_highonly_yes_1","94","High","Yes","may_definitely"
"1173","90179","2","21_lowhigh_yes_1","83","Low-High","Yes","might_definitely"
"1174","90179","2","22_highlow_yes_1","74","High-Low","Yes","might_definitely"
"1175","90179","2","23_lowonly_no_1","76","Low","No","might_definitely"
"1176","90179","2","24_highonly_no_1","100","High","No","might_definitely"
"1177","90179","2","25_lowhigh_no_1","76","Low-High","No","might_certainly"
"1178","90179","2","26_highlow_no_1","98","High-Low","No","might_certainly"
"1179","90179","2","27_lowonly_yes_1","77","Low","Yes","might_certainly"
"1180","90179","2","28_highonly_yes_1","95","High","Yes","might_certainly"
"1181","90179","2","29_lowhigh_yes_1","76","Low-High","Yes","must_possibly"
"1182","90179","2","30_highlow_yes_1","85","High-Low","Yes","must_possibly"
"1183","90179","2","31_lowonly_no_1","82","Low","No","must_possibly"
"1184","90179","2","32_highonly_no_1","91","High","No","must_possibly"
"1185","90179","2","F1","94",NA,NA,"NA"
"1186","90179","2","F2","0",NA,NA,"NA"
"1187","90179","2","F3","9",NA,NA,"NA"
"1188","90179","2","F4","94",NA,NA,"NA"
"1189","90179","2","F5","0",NA,NA,"NA"
"1190","90179","2","F6","5",NA,NA,"NA"
"1191","90179","2","F7","89",NA,NA,"NA"
"1192","90179","2","F8","84",NA,NA,"NA"
"1193","90179","2","F9","94",NA,NA,"NA"
"1194","90179","2","F10","0",NA,NA,"NA"
"1195","90179","2","F11","30",NA,NA,"NA"
"1196","90179","2","F12","94",NA,NA,"NA"
"1197","90179","2","F13","83",NA,NA,"NA"
"1198","90179","2","F14","97",NA,NA,"NA"
"1199","90179","2","F15","5",NA,NA,"NA"
"1200","90179","2","F16","2",NA,NA,"NA"
"1201","90179","2","F17","2",NA,NA,"NA"
"1202","90179","2","F18","92",NA,NA,"NA"
"1203","90179","2","F19","89",NA,NA,"NA"
"1204","90179","2","F20","93",NA,NA,"NA"
"1205","90179","2","F21","0",NA,NA,"NA"
"1206","90179","2","F22","97",NA,NA,"NA"
"1207","90179","2","F23","10",NA,NA,"NA"
"1208","90179","2","F24","1",NA,NA,"NA"
"1209","90179","2","F25","0",NA,NA,"NA"
"1210","90179","2","F26","100",NA,NA,"NA"
"1211","90179","2","F27","38",NA,NA,"NA"
"1212","90179","2","F28","89",NA,NA,"NA"
"1213","90179","2","F29","100",NA,NA,"NA"
"1214","90179","2","F30","96",NA,NA,"NA"
"1215","90179","2","F31","92",NA,NA,"NA"
"1216","90179","2","F32","89",NA,NA,"NA"
"1217","93581","2","1_lowhigh_no_1","50","Low-High","No","must_probably"
"1218","93581","2","2_highlow_no_1","29","High-Low","No","must_probably"
"1219","93581","2","3_lowonly_yes_1","41","Low","Yes","must_probably"
"1220","93581","2","4_highonly_yes_1","41","High","Yes","must_probably"
"1221","93581","2","5_lowhigh_yes_1","19","Low-High","Yes","would_possibly"
"1222","93581","2","6_highlow_yes_1","19","High-Low","Yes","would_possibly"
"1223","93581","2","7_lowonly_no_1","18","Low","No","would_possibly"
"1224","93581","2","8_highonly_no_1","69","High","No","would_possibly"
"1225","93581","2","9_lowhigh_no_1","30","Low-High","No","might_probably"
"1226","93581","2","10_highlow_no_1","22","High-Low","No","might_probably"
"1227","93581","2","11_lowonly_yes_1","29","Low","Yes","might_probably"
"1228","93581","2","12_highonly_yes_1","27","High","Yes","might_probably"
"1229","93581","2","13_lowhigh_yes_1","41","Low-High","Yes","may_certainly"
"1230","93581","2","14_highlow_yes_1","9","High-Low","Yes","may_certainly"
"1231","93581","2","15_lowonly_no_1","30","Low","No","may_certainly"
"1232","93581","2","16_highonly_no_1","40","High","No","may_certainly"
"1233","93581","2","17_lowhigh_no_1","20","Low-High","No","may_definitely"
"1234","93581","2","18_highlow_no_1","31","High-Low","No","may_definitely"
"1235","93581","2","19_lowonly_yes_1","9","Low","Yes","may_definitely"
"1236","93581","2","20_highonly_yes_1","50","High","Yes","may_definitely"
"1237","93581","2","21_lowhigh_yes_1","20","Low-High","Yes","might_definitely"
"1238","93581","2","22_highlow_yes_1","30","High-Low","Yes","might_definitely"
"1239","93581","2","23_lowonly_no_1","25","Low","No","might_definitely"
"1240","93581","2","24_highonly_no_1","60","High","No","might_definitely"
"1241","93581","2","25_lowhigh_no_1","19","Low-High","No","might_certainly"
"1242","93581","2","26_highlow_no_1","19","High-Low","No","might_certainly"
"1243","93581","2","27_lowonly_yes_1","42","Low","Yes","might_certainly"
"1244","93581","2","28_highonly_yes_1","82","High","Yes","might_certainly"
"1245","93581","2","29_lowhigh_yes_1","62","Low-High","Yes","must_possibly"
"1246","93581","2","30_highlow_yes_1","39","High-Low","Yes","must_possibly"
"1247","93581","2","31_lowonly_no_1","49","Low","No","must_possibly"
"1248","93581","2","32_highonly_no_1","60","High","No","must_possibly"
"1249","93581","2","F1","84",NA,NA,"NA"
"1250","93581","2","F2","2",NA,NA,"NA"
"1251","93581","2","F3","8",NA,NA,"NA"
"1252","93581","2","F4","59",NA,NA,"NA"
"1253","93581","2","F5","9",NA,NA,"NA"
"1254","93581","2","F6","69",NA,NA,"NA"
"1255","93581","2","F7","30",NA,NA,"NA"
"1256","93581","2","F8","71",NA,NA,"NA"
"1257","93581","2","F9","39",NA,NA,"NA"
"1258","93581","2","F10","9",NA,NA,"NA"
"1259","93581","2","F11","40",NA,NA,"NA"
"1260","93581","2","F12","100",NA,NA,"NA"
"1261","93581","2","F13","50",NA,NA,"NA"
"1262","93581","2","F14","100",NA,NA,"NA"
"1263","93581","2","F15","30",NA,NA,"NA"
"1264","93581","2","F16","51",NA,NA,"NA"
"1265","93581","2","F17","29",NA,NA,"NA"
"1266","93581","2","F18","100",NA,NA,"NA"
"1267","93581","2","F19","39",NA,NA,"NA"
"1268","93581","2","F20","100",NA,NA,"NA"
"1269","93581","2","F21","9",NA,NA,"NA"
"1270","93581","2","F22","100",NA,NA,"NA"
"1271","93581","2","F23","2",NA,NA,"NA"
"1272","93581","2","F24","9",NA,NA,"NA"
"1273","93581","2","F25","8",NA,NA,"NA"
"1274","93581","2","F26","100",NA,NA,"NA"
"1275","93581","2","F27","44",NA,NA,"NA"
"1276","93581","2","F28","79",NA,NA,"NA"
"1277","93581","2","F29","100",NA,NA,"NA"
"1278","93581","2","F30","71",NA,NA,"NA"
"1279","93581","2","F31","100",NA,NA,"NA"
"1280","93581","2","F32","70",NA,NA,"NA"
"1281","78753","3","1_highonly_no_1","95","High","No","must_probably"
"1282","78753","3","2_lowhigh_no_1","50","Low-High","No","must_probably"
"1283","78753","3","3_highlow_no_1","50","High-Low","No","must_probably"
"1284","78753","3","4_lowonly_yes_1","82","Low","Yes","must_probably"
"1285","78753","3","5_highonly_yes_1","50","High","Yes","would_possibly"
"1286","78753","3","6_lowhigh_yes_1","50","Low-High","Yes","would_possibly"
"1287","78753","3","7_highlow_yes_1","50","High-Low","Yes","would_possibly"
"1288","78753","3","8_lowonly_no_1","50","Low","No","would_possibly"
"1289","78753","3","9_highonly_no_1","50","High","No","might_probably"
"1290","78753","3","10_lowhigh_no_1","40","Low-High","No","might_probably"
"1291","78753","3","11_highlow_no_1","49","High-Low","No","might_probably"
"1292","78753","3","12_lowonly_yes_1","50","Low","Yes","might_probably"
"1293","78753","3","13_highonly_yes_1","100","High","Yes","may_certainly"
"1294","78753","3","14_lowhigh_yes_1","40","Low-High","Yes","may_certainly"
"1295","78753","3","15_highlow_yes_1","59","High-Low","Yes","may_certainly"
"1296","78753","3","16_lowonly_no_1","50","Low","No","may_certainly"
"1297","78753","3","17_highonly_no_1","100","High","No","may_definitely"
"1298","78753","3","18_lowhigh_no_1","50","Low-High","No","may_definitely"
"1299","78753","3","19_highlow_no_1","68","High-Low","No","may_definitely"
"1300","78753","3","20_lowonly_yes_1","50","Low","Yes","may_definitely"
"1301","78753","3","21_highonly_yes_1","100","High","Yes","might_definitely"
"1302","78753","3","22_lowhigh_yes_1","68","Low-High","Yes","might_definitely"
"1303","78753","3","23_highlow_yes_1","70","High-Low","Yes","might_definitely"
"1304","78753","3","24_lowonly_no_1","50","Low","No","might_definitely"
"1305","78753","3","25_highonly_no_1","100","High","No","might_certainly"
"1306","78753","3","26_lowhigh_no_1","60","Low-High","No","might_certainly"
"1307","78753","3","27_highlow_no_1","100","High-Low","No","might_certainly"
"1308","78753","3","28_lowonly_yes_1","71","Low","Yes","might_certainly"
"1309","78753","3","29_highonly_yes_1","95","High","Yes","must_possibly"
"1310","78753","3","30_lowhigh_yes_1","50","Low-High","Yes","must_possibly"
"1311","78753","3","31_highlow_yes_1","81","High-Low","Yes","must_possibly"
"1312","78753","3","32_lowonly_no_1","47","Low","No","must_possibly"
"1313","78753","3","F1","88",NA,NA,"NA"
"1314","78753","3","F2","0",NA,NA,"NA"
"1315","78753","3","F3","2",NA,NA,"NA"
"1316","78753","3","F4","100",NA,NA,"NA"
"1317","78753","3","F5","3",NA,NA,"NA"
"1318","78753","3","F6","1",NA,NA,"NA"
"1319","78753","3","F7","92",NA,NA,"NA"
"1320","78753","3","F8","100",NA,NA,"NA"
"1321","78753","3","F9","91",NA,NA,"NA"
"1322","78753","3","F10","0",NA,NA,"NA"
"1323","78753","3","F11","6",NA,NA,"NA"
"1324","78753","3","F12","80",NA,NA,"NA"
"1325","78753","3","F13","75",NA,NA,"NA"
"1326","78753","3","F14","100",NA,NA,"NA"
"1327","78753","3","F15","0",NA,NA,"NA"
"1328","78753","3","F16","13",NA,NA,"NA"
"1329","78753","3","F17","1",NA,NA,"NA"
"1330","78753","3","F18","100",NA,NA,"NA"
"1331","78753","3","F19","100",NA,NA,"NA"
"1332","78753","3","F20","100",NA,NA,"NA"
"1333","78753","3","F21","1",NA,NA,"NA"
"1334","78753","3","F22","100",NA,NA,"NA"
"1335","78753","3","F23","0",NA,NA,"NA"
"1336","78753","3","F24","5",NA,NA,"NA"
"1337","78753","3","F25","2",NA,NA,"NA"
"1338","78753","3","F26","100",NA,NA,"NA"
"1339","78753","3","F27","2",NA,NA,"NA"
"1340","78753","3","F28","71",NA,NA,"NA"
"1341","78753","3","F29","100",NA,NA,"NA"
"1342","78753","3","F30","100",NA,NA,"NA"
"1343","78753","3","F31","100",NA,NA,"NA"
"1344","78753","3","F32","100",NA,NA,"NA"
"1345","95310","3","1_highonly_no_1","93","High","No","must_probably"
"1346","95310","3","2_lowhigh_no_1","78","Low-High","No","must_probably"
"1347","95310","3","3_highlow_no_1","62","High-Low","No","must_probably"
"1348","95310","3","4_lowonly_yes_1","69","Low","Yes","must_probably"
"1349","95310","3","5_highonly_yes_1","67","High","Yes","would_possibly"
"1350","95310","3","6_lowhigh_yes_1","56","Low-High","Yes","would_possibly"
"1351","95310","3","7_highlow_yes_1","66","High-Low","Yes","would_possibly"
"1352","95310","3","8_lowonly_no_1","43","Low","No","would_possibly"
"1353","95310","3","9_highonly_no_1","85","High","No","might_probably"
"1354","95310","3","10_lowhigh_no_1","31","Low-High","No","might_probably"
"1355","95310","3","11_highlow_no_1","32","High-Low","No","might_probably"
"1356","95310","3","12_lowonly_yes_1","53","Low","Yes","might_probably"
"1357","95310","3","13_highonly_yes_1","87","High","Yes","may_certainly"
"1358","95310","3","14_lowhigh_yes_1","74","Low-High","Yes","may_certainly"
"1359","95310","3","15_highlow_yes_1","23","High-Low","Yes","may_certainly"
"1360","95310","3","16_lowonly_no_1","35","Low","No","may_certainly"
"1361","95310","3","17_highonly_no_1","93","High","No","may_definitely"
"1362","95310","3","18_lowhigh_no_1","45","Low-High","No","may_definitely"
"1363","95310","3","19_highlow_no_1","57","High-Low","No","may_definitely"
"1364","95310","3","20_lowonly_yes_1","65","Low","Yes","may_definitely"
"1365","95310","3","21_highonly_yes_1","94","High","Yes","might_definitely"
"1366","95310","3","22_lowhigh_yes_1","43","Low-High","Yes","might_definitely"
"1367","95310","3","23_highlow_yes_1","51","High-Low","Yes","might_definitely"
"1368","95310","3","24_lowonly_no_1","62","Low","No","might_definitely"
"1369","95310","3","25_highonly_no_1","75","High","No","might_certainly"
"1370","95310","3","26_lowhigh_no_1","73","Low-High","No","might_certainly"
"1371","95310","3","27_highlow_no_1","73","High-Low","No","might_certainly"
"1372","95310","3","28_lowonly_yes_1","64","Low","Yes","might_certainly"
"1373","95310","3","29_highonly_yes_1","77","High","Yes","must_possibly"
"1374","95310","3","30_lowhigh_yes_1","54","Low-High","Yes","must_possibly"
"1375","95310","3","31_highlow_yes_1","34","High-Low","Yes","must_possibly"
"1376","95310","3","32_lowonly_no_1","54","Low","No","must_possibly"
"1377","95310","3","F1","90",NA,NA,"NA"
"1378","95310","3","F2","2",NA,NA,"NA"
"1379","95310","3","F3","27",NA,NA,"NA"
"1380","95310","3","F4","66",NA,NA,"NA"
"1381","95310","3","F5","2",NA,NA,"NA"
"1382","95310","3","F6","2",NA,NA,"NA"
"1383","95310","3","F7","92",NA,NA,"NA"
"1384","95310","3","F8","87",NA,NA,"NA"
"1385","95310","3","F9","95",NA,NA,"NA"
"1386","95310","3","F10","0",NA,NA,"NA"
"1387","95310","3","F11","12",NA,NA,"NA"
"1388","95310","3","F12","91",NA,NA,"NA"
"1389","95310","3","F13","76",NA,NA,"NA"
"1390","95310","3","F14","83",NA,NA,"NA"
"1391","95310","3","F15","7",NA,NA,"NA"
"1392","95310","3","F16","43",NA,NA,"NA"
"1393","95310","3","F17","6",NA,NA,"NA"
"1394","95310","3","F18","92",NA,NA,"NA"
"1395","95310","3","F19","86",NA,NA,"NA"
"1396","95310","3","F20","5",NA,NA,"NA"
"1397","95310","3","F21","2",NA,NA,"NA"
"1398","95310","3","F22","98",NA,NA,"NA"
"1399","95310","3","F23","2",NA,NA,"NA"
"1400","95310","3","F24","6",NA,NA,"NA"
"1401","95310","3","F25","0",NA,NA,"NA"
"1402","95310","3","F26","99",NA,NA,"NA"
"1403","95310","3","F27","14",NA,NA,"NA"
"1404","95310","3","F28","97",NA,NA,"NA"
"1405","95310","3","F29","100",NA,NA,"NA"
"1406","95310","3","F30","94",NA,NA,"NA"
"1407","95310","3","F31","100",NA,NA,"NA"
"1408","95310","3","F32","98",NA,NA,"NA"
"1409","85960","3","1_highonly_no_1","80","High","No","must_probably"
"1410","85960","3","2_lowhigh_no_1","70","Low-High","No","must_probably"
"1411","85960","3","3_highlow_no_1","82","High-Low","No","must_probably"
"1412","85960","3","4_lowonly_yes_1","70","Low","Yes","must_probably"
"1413","85960","3","5_highonly_yes_1","90","High","Yes","would_possibly"
"1414","85960","3","6_lowhigh_yes_1","70","Low-High","Yes","would_possibly"
"1415","85960","3","7_highlow_yes_1","60","High-Low","Yes","would_possibly"
"1416","85960","3","8_lowonly_no_1","60","Low","No","would_possibly"
"1417","85960","3","9_highonly_no_1","70","High","No","might_probably"
"1418","85960","3","10_lowhigh_no_1","60","Low-High","No","might_probably"
"1419","85960","3","11_highlow_no_1","75","High-Low","No","might_probably"
"1420","85960","3","12_lowonly_yes_1","50","Low","Yes","might_probably"
"1421","85960","3","13_highonly_yes_1","90","High","Yes","may_certainly"
"1422","85960","3","14_lowhigh_yes_1","85","Low-High","Yes","may_certainly"
"1423","85960","3","15_highlow_yes_1","60","High-Low","Yes","may_certainly"
"1424","85960","3","16_lowonly_no_1","50","Low","No","may_certainly"
"1425","85960","3","17_highonly_no_1","95","High","No","may_definitely"
"1426","85960","3","18_lowhigh_no_1","81","Low-High","No","may_definitely"
"1427","85960","3","19_highlow_no_1","65","High-Low","No","may_definitely"
"1428","85960","3","20_lowonly_yes_1","85","Low","Yes","may_definitely"
"1429","85960","3","21_highonly_yes_1","90","High","Yes","might_definitely"
"1430","85960","3","22_lowhigh_yes_1","70","Low-High","Yes","might_definitely"
"1431","85960","3","23_highlow_yes_1","80","High-Low","Yes","might_definitely"
"1432","85960","3","24_lowonly_no_1","69","Low","No","might_definitely"
"1433","85960","3","25_highonly_no_1","100","High","No","might_certainly"
"1434","85960","3","26_lowhigh_no_1","85","Low-High","No","might_certainly"
"1435","85960","3","27_highlow_no_1","80","High-Low","No","might_certainly"
"1436","85960","3","28_lowonly_yes_1","70","Low","Yes","might_certainly"
"1437","85960","3","29_highonly_yes_1","90","High","Yes","must_possibly"
"1438","85960","3","30_lowhigh_yes_1","80","Low-High","Yes","must_possibly"
"1439","85960","3","31_highlow_yes_1","75","High-Low","Yes","must_possibly"
"1440","85960","3","32_lowonly_no_1","60","Low","No","must_possibly"
"1441","85960","3","F1","90",NA,NA,"NA"
"1442","85960","3","F2","5",NA,NA,"NA"
"1443","85960","3","F3","30",NA,NA,"NA"
"1444","85960","3","F4","100",NA,NA,"NA"
"1445","85960","3","F5","20",NA,NA,"NA"
"1446","85960","3","F6","10",NA,NA,"NA"
"1447","85960","3","F7","90",NA,NA,"NA"
"1448","85960","3","F8","82",NA,NA,"NA"
"1449","85960","3","F9","80",NA,NA,"NA"
"1450","85960","3","F10","10",NA,NA,"NA"
"1451","85960","3","F11","30",NA,NA,"NA"
"1452","85960","3","F12","95",NA,NA,"NA"
"1453","85960","3","F13","100",NA,NA,"NA"
"1454","85960","3","F14","90",NA,NA,"NA"
"1455","85960","3","F15","10",NA,NA,"NA"
